% x, y, z, rho, j_x, j_y, j_z ;
0, -1.379, 1.98, 0.01088, 0, 0, -0 ;
0, -1.379, 2.02, 0.01008, 0, 0, -0 ;
0, -1.379, 2.06, 0.009342, 0, 0, -0 ;
0, -1.379, 2.1, 0.008653, 0, 0, -0 ;
0, -1.379, 2.14, 0.008011, 0, 0, -0 ;
0, -1.379, 2.18, 0.007414, 0, 0, -0 ;
0, -1.379, 2.22, 0.006859, 0, 0, -0 ;
0, -1.379, 2.26, 0.006342, 0, 0, -0 ;
0, -1.379, 2.3, 0.005861, 0, 0, -0 ;
0, -1.379, 2.34, 0.005413, 0, 0, -0 ;
0, -1.379, 2.38, 0.004996, 0, 0, -0 ;
0, -1.379, 2.42, 0.004608, 0, 0, -0 ;
0, -1.379, 2.46, 0.004248, 0, 0, -0 ;
0, -1.379, 2.5, 0.003913, 0, 0, -0 ;
0, -1.338, -1.5, 0.0228, 0, 0, -0 ;
0, -1.338, -1.46, 0.02569, 0, 0, -0 ;
0, -1.338, -1.42, 0.02896, 0, 0, -0 ;
0, -1.338, -1.38, 0.03266, 0, 0, -0 ;
0, -1.338, -1.34, 0.03685, 0, 0, -0 ;
0, -1.338, -1.3, 0.04155, 0, 0, -0 ;
0, -1.338, -1.26, 0.04683, 0, 0, -0 ;
0, -1.338, -1.22, 0.05271, 0, 0, -0 ;
0, -1.338, -1.18, 0.05924, 0, 0, -0 ;
0, -1.338, -1.14, 0.06644, 0, 0, -0 ;
0, -1.338, -1.1, 0.07432, 0, 0, -0 ;
0, -1.338, -1.06, 0.0829, 0, 0, -0 ;
0, -1.338, -1.02, 0.09215, 0, 0, -0 ;
0, -1.338, -0.98, 0.1021, 0, 0, -0 ;
0, -1.338, -0.94, 0.1126, 0, 0, -0 ;
0, -1.338, -0.9, 0.1236, 0, 0, -0 ;
0, -1.338, -0.86, 0.1351, 0, 0, -0 ;
0, -1.338, -0.82, 0.1469, 0, 0, -0 ;
0, -1.338, -0.78, 0.159, 0, 0, -0 ;
0, -1.338, -0.74, 0.1711, 0, 0, -0 ;
0, -1.338, -0.7, 0.1831, 0, 0, -0 ;
0, -1.338, -0.66, 0.1947, 0, 0, -0 ;
0, -1.338, -0.62, 0.2058, 0, 0, -0 ;
0, -1.338, -0.58, 0.2163, 0, 0, -0 ;
0, -1.338, -0.54, 0.2257, 0, 0, -0 ;
0, -1.338, -0.5, 0.2341, 0, 0, -0 ;
0, -1.338, -0.46, 0.2412, 0, 0, -0 ;
0, -1.338, -0.42, 0.2469, 0, 0, -0 ;
0, -1.338, -0.38, 0.2512, 0, 0, -0 ;
0, -1.338, -0.34, 0.254, 0, 0, -0 ;
0, -1.338, -0.3, 0.2554, 0, 0, -0 ;
0, -1.338, -0.26, 0.2555, 0, 0, -0 ;
0, -1.338, -0.22, 0.2543, 0, 0, -0 ;
0, -1.338, -0.18, 0.252, 0, 0, -0 ;
0, -1.338, -0.14, 0.2486, 0, 0, -0 ;
0, -1.338, -0.1, 0.2443, 0, 0, -0 ;
0, -1.338, -0.06, 0.2392, 0, 0, -0 ;
0, -1.338, -0.02, 0.2334, 0, 0, -0 ;
0, -1.338, 0.02, 0.227, 0, 0, -0 ;
0, -1.338, 0.06, 0.2202, 0, 0, -0 ;
0, -1.338, 0.1, 0.2131, 0, 0, -0 ;
0, -1.338, 0.14, 0.2058, 0, 0, -0 ;
0, -1.338, 0.18, 0.1983, 0, 0, -0 ;
