% x, y, z, rho, j_x, j_y, j_z ;
-1.96, 0.52, 0, 0.004229, 2.848e-20, -1.118e-19, 0.00011 ;
-1.96, 0.56, 0, 0.004108, 2.691e-20, -1.016e-19, 0.000115 ;
-1.96, 0.6, 0, 0.003982, 2.141e-20, -1.05e-19, 0.0001195 ;
-1.96, 0.64, 0, 0.003853, 2.468e-20, -1.016e-19, 0.0001233 ;
-1.96, 0.68, 0, 0.00372, 2.352e-20, -9.826e-20, 0.0001265 ;
-1.96, 0.72, 0, 0.003586, 2.051e-20, -9.487e-20, 0.0001291 ;
-1.96, 0.76, 0, 0.00345, 2.331e-20, -9.148e-20, 0.0001311 ;
-1.96, 0.8, 0, 0.003313, 2.463e-20, -9.148e-20, 0.0001325 ;
-1.96, 0.84, 0, 0.003176, 2.083e-20, -8.809e-20, 0.0001334 ;
-1.96, 0.88, 0, 0.003039, 1.924e-20, -8.132e-20, 0.0001337 ;
-1.96, 0.92, 0, 0.002903, 1.921e-20, -8.47e-20, 0.0001335 ;
-1.96, 0.96, 0, 0.002768, 1.856e-20, -8.132e-20, 0.0001329 ;
-1.96, 1, 0, 0.002636, 2.196e-20, -7.793e-20, 0.0001318 ;
-1.96, 1.04, 0, 0.002505, 2.09e-20, -7.284e-20, 0.0001303 ;
-1.96, 1.08, 0, 0.002377, 1.138e-20, -6.437e-20, 0.0001284 ;
-1.96, 1.12, 0, 0.002252, 1.754e-20, -6.607e-20, 0.0001261 ;
-1.96, 1.16, 0, 0.00213, 1.163e-20, -6.099e-20, 0.0001235 ;
-1.96, 1.2, 0, 0.002011, 1.251e-20, -5.421e-20, 0.0001207 ;
-1.96, 1.24, 0, 0.001896, 7.884e-21, -5.421e-20, 0.0001176 ;
-1.96, 1.28, 0, 0.001785, 1.391e-20, -5.421e-20, 0.0001142 ;
-1.96, 1.32, 0, 0.001678, 1.17e-20, -5.421e-20, 0.0001107 ;
-1.96, 1.36, 0, 0.001574, 1.123e-20, -4.913e-20, 0.0001071 ;
-1.96, 1.4, 0, 0.001475, 8.948e-21, -4.743e-20, 0.0001032 ;
-1.96, 1.44, 0, 0.00138, 1.187e-20, -4.574e-20, 9.934e-05 ;
-1.96, 1.48, 0, 0.001289, 8.512e-21, -3.981e-20, 9.536e-05 ;
-1.96, 1.52, 0, 0.001202, 1.012e-20, -3.981e-20, 9.132e-05 ;
-1.96, 1.56, 0, 0.001119, 1.019e-20, -3.642e-20, 8.727e-05 ;
-1.96, 1.6, 0, 0.00104, 8.457e-21, -3.473e-20, 8.32e-05 ;
-1.96, 1.64, 0, 0.0009654, 6.728e-21, -2.965e-20, 7.916e-05 ;
-1.96, 1.68, 0, 0.0008946, 6.849e-21, -2.965e-20, 7.515e-05 ;
-1.96, 1.72, 0, 0.0008278, 5.265e-21, -2.541e-20, 7.119e-05 ;
-1.96, 1.76, 0, 0.0007648, 7.048e-21, -2.626e-20, 6.73e-05 ;
-1.96, 1.8, 0, 0.0007055, 5.403e-21, -2.456e-20, 6.35e-05 ;
-1.96, 1.84, 0, 0.0006498, 6.358e-21, -2.414e-20, 5.978e-05 ;
-1.96, 1.88, 0, 0.0005976, 4.732e-21, -2.118e-20, 5.617e-05 ;
-1.96, 1.92, 0, 0.0005487, 8.128e-21, -2.202e-20, 5.268e-05 ;
-1.96, 1.96, 0, 0.0005031, 3.884e-21, -1.779e-20, 4.931e-05 ;
-1.96, 2, 0, 0.0004606, 3.814e-21, -1.652e-20, 4.606e-05 ;
-1.919, -2, 0, 0.0005026, -1.376e-21, -1.567e-20, -5.026e-05 ;
