% x, y, z, rho, j_x, j_y, j_z ;
-2.879, -1.86, 0, 1.551e-05, 3.263e-20, 3.992e-20, -1.442e-05 ;
-2.879, -1.8, 0, 1.845e-05, 3.49e-20, 4.426e-20, -1.66e-05 ;
-2.879, -1.74, 0, 2.176e-05, 3.678e-20, 4.786e-20, -1.893e-05 ;
-2.879, -1.68, 0, 2.546e-05, 3.944e-20, 5.294e-20, -2.138e-05 ;
-2.879, -1.62, 0, 2.956e-05, 4.353e-20, 5.654e-20, -2.395e-05 ;
-2.879, -1.56, 0, 3.409e-05, 4.441e-20, 6.014e-20, -2.659e-05 ;
-2.879, -1.5, 0, 3.904e-05, 4.46e-20, 6.522e-20, -2.928e-05 ;
-2.879, -1.44, 0, 4.441e-05, 4.658e-20, 6.988e-20, -3.197e-05 ;
-2.879, -1.38, 0, 5.02e-05, 5.039e-20, 7.581e-20, -3.464e-05 ;
-2.879, -1.32, 0, 5.639e-05, 4.963e-20, 7.793e-20, -3.722e-05 ;
-2.879, -1.26, 0, 6.297e-05, 5.118e-20, 8.555e-20, -3.967e-05 ;
-2.879, -1.2, 0, 6.991e-05, 5.468e-20, 9.148e-20, -4.195e-05 ;
-2.879, -1.14, 0, 7.718e-05, 5.738e-20, 9.656e-20, -4.399e-05 ;
-2.879, -1.08, 0, 8.472e-05, 5.418e-20, 9.995e-20, -4.575e-05 ;
-2.879, -1.02, 0, 9.249e-05, 5.706e-20, 1.067e-19, -4.717e-05 ;
-2.879, -0.96, 0, 0.0001004, 5.741e-20, 1.127e-19, -4.821e-05 ;
-2.879, -0.9, 0, 0.0001085, 5.217e-20, 1.16e-19, -4.881e-05 ;
-2.879, -0.84, 0, 0.0001165, 4.986e-20, 1.203e-19, -4.895e-05 ;
-2.879, -0.78, 0, 0.0001246, 5.029e-20, 1.245e-19, -4.858e-05 ;
-2.879, -0.72, 0, 0.0001325, 5.055e-20, 1.287e-19, -4.769e-05 ;
-2.879, -0.66, 0, 0.0001402, 4.353e-20, 1.321e-19, -4.626e-05 ;
-2.879, -0.6, 0, 0.0001476, 4.604e-20, 1.423e-19, -4.427e-05 ;
-2.879, -0.54, 0, 0.0001546, 4.322e-20, 1.423e-19, -4.174e-05 ;
-2.879, -0.48, 0, 0.0001611, 4.15e-20, 1.457e-19, -3.867e-05 ;
-2.879, -0.42, 0, 0.0001671, 3.771e-20, 1.491e-19, -3.509e-05 ;
-2.879, -0.36, 0, 0.0001725, 3.147e-20, 1.508e-19, -3.105e-05 ;
-2.879, -0.3, 0, 0.0001771, 2.965e-20, 1.542e-19, -2.657e-05 ;
-2.879, -0.24, 0, 0.0001811, 2.512e-20, 1.559e-19, -2.173e-05 ;
-2.879, -0.18, 0, 0.0001841, 1.974e-20, 1.592e-19, -1.657e-05 ;
-2.879, -0.12, 0, 0.0001864, 1.441e-20, 1.592e-19, -1.118e-05 ;
-2.879, -0.06, 0, 0.0001878, 9.632e-21, 1.592e-19, -5.633e-06 ;
-2.879, 0, 0, 0.0001882, 5.053e-21, 1.626e-19, 5.226e-20 ;
-2.879, 0.06, 0, 0.0001878, 1.353e-22, 1.609e-19, 5.633e-06 ;
-2.879, 0.12, 0, 0.0001864, -3.737e-21, 1.609e-19, 1.118e-05 ;
-2.879, 0.18, 0, 0.0001841, -8.484e-21, 1.592e-19, 1.657e-05 ;
-2.879, 0.24, 0, 0.0001811, -1.542e-20, 1.592e-19, 2.173e-05 ;
-2.879, 0.3, 0, 0.0001771, -1.886e-20, 1.525e-19, 2.657e-05 ;
-2.879, 0.36, 0, 0.0001725, -2.049e-20, 1.508e-19, 3.105e-05 ;
-2.879, 0.42, 0, 0.0001671, -2.816e-20, 1.508e-19, 3.509e-05 ;
-2.879, 0.48, 0, 0.0001611, -2.826e-20, 1.423e-19, 3.867e-05 ;
-2.879, 0.54, 0, 0.0001546, -3.469e-20, 1.406e-19, 4.174e-05 ;
-2.879, 0.6, 0, 0.0001476, -3.541e-20, 1.423e-19, 4.427e-05 ;
-2.879, 0.66, 0, 0.0001402, -3.761e-20, 1.321e-19, 4.626e-05 ;
-2.879, 0.72, 0, 0.0001325, -4.414e-20, 1.287e-19, 4.769e-05 ;
-2.879, 0.78, 0, 0.0001246, -4.347e-20, 1.271e-19, 4.858e-05 ;
-2.879, 0.84, 0, 0.0001165, -4.267e-20, 1.194e-19, 4.895e-05 ;
-2.879, 0.9, 0, 0.0001085, -4.627e-20, 1.143e-19, 4.881e-05 ;
-2.879, 0.96, 0, 0.0001004, -4.929e-20, 1.101e-19, 4.821e-05 ;
-2.879, 1.02, 0, 9.249e-05, -4.67e-20, 1.059e-19, 4.717e-05 ;
-2.879, 1.08, 0, 8.472e-05, -4.689e-20, 9.826e-20, 4.575e-05 ;
-2.879, 1.14, 0, 7.718e-05, -4.629e-20, 9.402e-20, 4.399e-05 ;
-2.879, 1.2, 0, 6.991e-05, -4.997e-20, 8.979e-20, 4.195e-05 ;
-2.879, 1.26, 0, 6.297e-05, -4.736e-20, 8.386e-20, 3.967e-05 ;
-2.879, 1.32, 0, 5.639e-05, -4.395e-20, 7.75e-20, 3.722e-05 ;
-2.879, 1.38, 0, 5.02e-05, -4.594e-20, 7.412e-20, 3.464e-05 ;
-2.879, 1.44, 0, 4.441e-05, -4.173e-20, 6.903e-20, 3.197e-05 ;
-2.879, 1.5, 0, 3.904e-05, -4.118e-20, 6.31e-20, 2.928e-05 ;
-2.879, 1.56, 0, 3.409e-05, -3.878e-20, 5.887e-20, 2.659e-05 ;
-2.879, 1.62, 0, 2.956e-05, -3.953e-20, 5.548e-20, 2.395e-05 ;
-2.879, 1.68, 0, 2.546e-05, -3.602e-20, 5.04e-20, 2.138e-05 ;
-2.879, 1.74, 0, 2.176e-05, -3.551e-20, 4.87e-20, 1.893e-05 ;
-2.879, 1.8, 0, 1.845e-05, -3.261e-20, 4.299e-20, 1.66e-05 ;
-2.879, 1.86, 0, 1.551e-05, -2.924e-20, 3.833e-20, 1.442e-05 ;
-2.879, 1.92, 0, 1.292e-05, -3.006e-20, 3.663e-20, 1.24e-05 ;
-2.879, 1.98, 0, 1.066e-05, -2.629e-20, 3.272e-20, 1.056e-05 ;
-2.879, 2.04, 0, 8.706e-06, -2.474e-20, 2.996e-20, 8.88e-06 ;
-2.879, 2.1, 0, 7.026e-06, -2.255e-20, 2.652e-20, 7.378e-06 ;
-2.879, 2.16, 0, 5.599e-06, -2.106e-20, 2.425e-20, 6.047e-06 ;
-2.879, 2.22, 0, 4.398e-06, -2.096e-20, 2.324e-20, 4.882e-06 ;
-2.879, 2.28, 0, 3.399e-06, -1.824e-20, 2.036e-20, 3.874e-06 ;
-2.879, 2.34, 0, 2.577e-06, -1.681e-20, 1.845e-20, 3.015e-06 ;
-2.879, 2.4, 0, 1.911e-06, -1.506e-20, 1.656e-20, 2.294e-06 ;
-2.879, 2.46, 0, 1.38e-06, -1.42e-20, 1.513e-20, 1.697e-06 ;
-2.879, 2.52, 0, 9.639e-07, -1.302e-20, 1.372e-20, 1.214e-06 ;
